fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2011-11-03,"13,175","12,985","13,320","12,830","5,16M","0,34%","723.502,44","2,87","22,56","-0,63"
2011-11-04,"13,140","13,245","13,480","13,050","4,30M","-0,27%","723.502,44","2,87","22,56","-0,63"
2011-11-07,"13,000","13,065","13,110","12,885","3,43M","-1,07%","723.502,44","2,87","22,56","-0,63"
2011-11-08,"13,200","13,015","13,335","13,015","3,23M","1,54%","723.502,44","2,87","22,56","-0,63"
2011-11-09,"12,925","13,330","13,405","12,765","3,70M","-2,08%","723.502,44","2,87","22,56","-0,63"
2011-11-10,"12,545","12,635","12,680","12,340","3,86M","-2,94%","723.502,44","2,87","22,56","-0,63"
2011-11-11,"12,675","12,430","12,795","12,350","3,00M","1,04%","723.502,44","2,87","22,56","-0,63"
2011-11-14,"12,575","12,800","12,800","12,520","1,13M","-0,79%","723.502,44","2,87","22,56","-0,63"
2011-11-15,"12,790","12,525","12,940","12,525","2,81M","1,71%","723.502,44","2,87","22,56","-0,63"
2011-11-16,"12,680","12,765","12,880","12,590","1,56M","-0,86%","723.502,44","2,87","22,56","-0,63"
2011-11-17,"12,620","12,690","12,795","12,500","1,35M","-0,47%","723.502,44","2,87","22,56","-0,63"
2011-11-18,"12,480","12,555","12,650","12,440","1,95M","-1,11%","723.502,44","2,87","22,56","-0,63"
2011-11-21,"12,440","12,440","12,570","12,230","1,28M","-0,32%","723.502,44","2,87","22,56","-0,63"
2011-11-22,"12,075","12,525","12,630","12,060","2,47M","-2,93%","723.502,44","2,87","22,56","-0,63"
